Order_ID,Order_Timestamp,Agent_Name,Rating,Delivery_Time_Minutes,Location,Order_Type,Customer_Feedback_Type,Price_Range,Discount_Applied,Product_Availability,Customer_Service_Rating,Order_Accuracy
0f7510ec-0aee-4754-822e-e6da117d61ae,2025-01-12 23:15:05,Zepto,2,66,Chennai,Food,Positive,Low,No,In Stock,1,Correct
0b39b388-2681-4bfd-b121-cc39d0be08d6,2025-01-12 23:39:44,Blinkit,4,70,Bangalore,Food,Positive,High,No,In Stock,4,Correct
30a8370e-0df9-4773-8f14-ac7ef3a5c16d,2025-01-13 00:46:40,JioMart,2,73,Mumbai,Grocery,Neutral,Medium,No,In Stock,3,Correct
e578fc80-deb9-4acf-b8b8-c7601bbdf7dc,2025-01-13 00:48:57,JioMart,4,78,Mumbai,Food,Positive,Low,No,In Stock,5,Correct
57116e64-acc3-44ff-af06-a927f8ded5e8,2025-01-13 01:25:18,Zepto,3,80,Delhi,Food,Negative,Low,No,In Stock,2,Correct
8737a6b6-8a63-4fd9-9626-ff6a50dbc6d3,2025-01-13 01:26:45,Blinkit,4,75,Bangalore,Grocery,Negative,High,No,In Stock,1,Correct
846be3e6-1d9e-4f7e-9a9f-95e2a118aadb,2025-01-13 01:39:49,Swiggy Instamart,3,38,Bangalore,Food,Positive,Low,No,In Stock,5,Correct
a2ae8c99-da5e-45d1-a258-ece85f695a8d,2025-01-13 01:45:15,JioMart,3,79,Chennai,Food,Negative,Medium,Yes,In Stock,3,Correct
6fc70423-f465-4d1e-99e7-24c8b4f7be3b,2025-01-13 02:00:04,Blinkit,5,16,Pune,Grocery,Positive,Low,Yes,In Stock,1,Correct
8d3831da-ccd5-47f8-9837-f49e935eed9b,2025-01-13 03:08:40,Zepto,1,75,Hyderabad,Essentials,Negative,Medium,No,In Stock,2,Correct
5d8fb69d-5dde-4d1b-901d-3ff0835ac9b5,2025-01-13 03:10:01,JioMart,2,84,Hyderabad,Grocery,Positive,Low,Yes,In Stock,2,Correct
c323cc96-0e8a-4306-817b-0e2ce5883d64,2025-01-13 03:29:09,Zepto,3,78,Delhi,Essentials,Positive,Medium,No,In Stock,3,Correct
1a5a1d07-a16a-4b8e-9b95-d038df0efb0c,2025-01-13 03:42:02,Zepto,5,11,Mumbai,Food,Positive,Medium,Yes,In Stock,4,Correct
08fb81a6-c75a-4978-8a94-dc8f1062ab57,2025-01-13 03:59:22,Zepto,5,80,Chennai,Essentials,Positive,High,Yes,In Stock,4,Correct
701e5027-e006-4f2e-bd72-811964239646,2025-01-13 04:32:27,Blinkit,5,45,Delhi,Essentials,Neutral,High,Yes,In Stock,5,Correct
879607a8-c9d7-4271-b61a-c8536ee48efb,2025-01-13 04:38:09,Blinkit,2,71,Bangalore,Essentials,Positive,High,Yes,Out of Stock,1,Correct
88cf9915-0e2d-44f0-bcbc-93b65b731e94,2025-01-13 05:03:55,Blinkit,5,18,Delhi,Essentials,Neutral,Low,No,In Stock,5,Correct
b8acbf38-7f2e-495a-b385-fd5c32edf948,2025-01-13 05:27:49,Swiggy Instamart,5,61,Hyderabad,Essentials,Positive,Medium,Yes,Out of Stock,3,Correct
b316a28b-06a1-4c27-a950-baf7f9f2b9e4,2025-01-13 07:01:20,Zepto,2,35,Hyderabad,Essentials,Positive,Medium,No,In Stock,2,Correct
23ba8eb6-3188-4250-9b77-3c8b9ec61c79,2025-01-13 07:44:28,Blinkit,3,28,Hyderabad,Essentials,Positive,High,Yes,In Stock,3,Incorrect
e6135454-b927-4948-b2a9-7f70c8247272,2025-01-13 08:03:06,Blinkit,5,75,Pune,Essentials,Positive,Medium,Yes,In Stock,3,Correct
e8a4760b-2b5c-4e29-abf9-00284e16b0e1,2025-01-13 08:06:01,Zepto,1,53,Hyderabad,Essentials,Positive,Low,No,Out of Stock,4,Correct
bc1e8e07-84e1-40ba-813e-61e4ecdb8df0,2025-01-13 08:38:37,Blinkit,5,47,Delhi,Grocery,Negative,High,Yes,In Stock,3,Correct
7b2737c2-7704-43b1-acd9-d77d0bc29fa3,2025-01-13 08:57:48,Swiggy Instamart,4,24,Hyderabad,Food,Positive,Medium,No,Out of Stock,5,Correct
4ee54bd9-118c-48fc-b5d6-aa7e60dfa0a8,2025-01-13 09:06:53,Blinkit,3,84,Mumbai,Grocery,Negative,Low,Yes,In Stock,3,Correct
43640e1f-7df2-4318-b406-e594d973895f,2025-01-13 09:40:16,JioMart,3,66,Mumbai,Essentials,Negative,Medium,No,In Stock,2,Correct
fe3afbf7-50a3-4898-8fdb-f41da8004f39,2025-01-13 09:44:15,JioMart,3,31,Bangalore,Grocery,Neutral,Low,Yes,In Stock,5,Correct
122a3ce2-c074-4921-bade-5f76475abe18,2025-01-13 10:51:54,Blinkit,5,26,Mumbai,Grocery,Neutral,High,No,In Stock,3,Correct
85881f44-38e3-41f0-ad20-7c8a62153059,2025-01-13 12:30:50,Zepto,5,71,Hyderabad,Grocery,Positive,Low,No,In Stock,5,Incorrect
8f110602-2a93-44b3-beba-26e8b4d1647c,2025-01-13 16:18:10,JioMart,1,34,Bangalore,Essentials,Negative,High,Yes,In Stock,1,Correct
a1f0e3b6-98c6-4c48-989b-5c9152b2acb5,2025-01-13 16:32:48,Zepto,2,22,Delhi,Essentials,Positive,Low,Yes,In Stock,5,Correct
ab86720d-0343-465c-af63-41541c1b58a0,2025-01-13 16:41:14,JioMart,5,20,Hyderabad,Grocery,Positive,High,No,In Stock,3,Correct
e6e406db-2c2a-4456-98a6-970e85d7ca0f,2025-01-13 17:43:49,JioMart,4,57,Pune,Grocery,Positive,Low,Yes,In Stock,4,Correct
cac995cb-79e4-4da3-9b1c-834fac305780,2025-01-13 17:59:29,JioMart,1,79,Chennai,Grocery,Positive,High,No,In Stock,5,Correct
3da08d3b-6348-4c51-ac2a-9da2acbe34a1,2025-01-13 18:05:19,Zepto,2,34,Mumbai,Food,Negative,High,Yes,In Stock,4,Incorrect
a4d24b18-2e23-41ad-8374-485f135093c1,2025-01-13 18:07:46,Blinkit,1,67,Pune,Food,Positive,Medium,No,In Stock,1,Correct
faa53f2c-5710-4154-bc81-be97389351eb,2025-01-13 19:18:19,Swiggy Instamart,3,62,Mumbai,Essentials,Positive,High,Yes,In Stock,2,Correct
c082d305-24f6-43fd-8355-2ce9a658f1b9,2025-01-13 20:37:51,Zepto,1,27,Chennai,Essentials,Positive,Medium,Yes,In Stock,1,Correct
5973f309-36d8-481d-af39-34d898b55997,2025-01-13 20:42:13,Zepto,2,83,Hyderabad,Grocery,Positive,High,No,In Stock,4,Correct
58ed0a2e-8e99-4eea-924e-987f361a9662,2025-01-13 21:05:03,JioMart,3,11,Bangalore,Food,Negative,High,Yes,In Stock,1,Correct
22ef7db9-4094-492f-ba8c-7ba67eff9065,2025-01-13 22:36:06,Blinkit,2,79,Delhi,Grocery,Negative,High,No,In Stock,4,Correct
7c9d8cf1-2338-4364-85f9-adca16c863b3,2025-01-13 22:45:25,Zepto,3,36,Hyderabad,Food,Negative,Medium,Yes,In Stock,1,Correct
2fb37cac-f2f7-4ce7-9f68-80c4f93cbd82,2025-01-13 23:12:29,Zepto,2,65,Chennai,Grocery,Neutral,Low,No,In Stock,4,Correct
4bc71724-c2d1-4850-a51c-733c116d4c12,2025-01-13 23:52:24,Swiggy Instamart,5,16,Hyderabad,Grocery,Positive,High,Yes,Out of Stock,3,Correct
5e171391-c110-4c3b-a854-7ca1e101fdca,2025-01-14 01:14:59,JioMart,1,36,Mumbai,Grocery,Neutral,Low,Yes,In Stock,2,Correct
6d9d2890-2744-4beb-8d39-9da357bc98bc,2025-01-14 01:17:41,Blinkit,2,18,Hyderabad,Grocery,Positive,High,Yes,In Stock,1,Correct
b78f55b0-33c8-4d62-9c8d-49bec626a169,2025-01-14 02:21:05,Zepto,3,70,Pune,Essentials,Positive,Low,No,Out of Stock,4,Correct
96afe66f-644c-4594-b60c-e7c33d881745,2025-01-14 02:32:23,Swiggy Instamart,5,41,Hyderabad,Grocery,Neutral,Medium,No,In Stock,3,Correct
e37e8edd-c17a-4797-ad9a-365e29ffd847,2025-01-14 03:43:28,Swiggy Instamart,2,24,Hyderabad,Food,Positive,High,No,In Stock,5,Correct
28f2d808-1513-4e63-bb1f-2e4d9120a1f8,2025-01-14 04:18:56,Zepto,2,79,Chennai,Grocery,Positive,Low,Yes,In Stock,2,Correct
5766a211-7671-4efa-9835-1acb00bda1bf,2025-01-14 05:05:18,Blinkit,1,39,Mumbai,Food,Neutral,Low,No,In Stock,5,Incorrect
6050c42f-f08b-44b1-9663-ff3762444754,2025-01-14 06:01:50,Swiggy Instamart,5,82,Chennai,Food,Positive,Low,No,In Stock,3,Incorrect
03b4cd93-7052-4f5b-a52b-4e9da21e02f1,2025-01-14 06:29:02,Swiggy Instamart,4,58,Delhi,Essentials,Neutral,High,No,In Stock,5,Correct
b4504b7f-500a-404c-8776-8c94731c1e9d,2025-01-14 06:43:25,Blinkit,3,69,Mumbai,Essentials,Neutral,Medium,Yes,Out of Stock,4,Correct
1dfd7737-b8b0-4d51-9fb5-bff03ad53ce4,2025-01-14 08:21:05,Swiggy Instamart,5,33,Delhi,Grocery,Positive,High,Yes,In Stock,3,Correct
9ffbd628-223e-461d-a3cf-21fef2ddb9ba,2025-01-14 10:31:28,Blinkit,2,20,Delhi,Essentials,Positive,High,No,In Stock,3,Incorrect
cc915454-74ba-454b-b520-4495d107529b,2025-01-14 11:01:04,Swiggy Instamart,5,22,Delhi,Grocery,Negative,Medium,No,In Stock,4,Correct
aaa231db-2e66-4945-8024-0b4cdafc00b4,2025-01-14 12:31:02,Swiggy Instamart,2,59,Hyderabad,Food,Negative,Medium,Yes,In Stock,2,Correct
2e41f870-c63c-40f4-9642-246f7248b506,2025-01-14 13:49:57,Swiggy Instamart,4,73,Delhi,Essentials,Neutral,Low,Yes,In Stock,2,Incorrect
8c4a7a73-45b9-4c65-91d4-f6d2b0a43ea2,2025-01-14 14:47:32,Swiggy Instamart,2,72,Mumbai,Essentials,Positive,Medium,No,In Stock,1,Correct
62afb372-f008-4213-93ab-19b1e3303a04,2025-01-14 14:57:02,Swiggy Instamart,4,33,Delhi,Essentials,Positive,Low,Yes,In Stock,3,Correct
be1b0821-2278-40f3-812a-e1ab83666e54,2025-01-14 14:59:11,Swiggy Instamart,3,23,Delhi,Essentials,Negative,High,No,In Stock,1,Correct
cf1f712a-3002-4070-91d6-1a2f965fe5b4,2025-01-14 15:23:06,Blinkit,5,33,Delhi,Essentials,Positive,Low,Yes,In Stock,3,Correct
e574d984-eb04-4789-b79f-d814b944e519,2025-01-14 15:53:05,JioMart,4,47,Chennai,Essentials,Negative,Medium,No,In Stock,1,Correct
7993fa2f-2142-4505-9090-1874ab5b120d,2025-01-14 16:07:18,Zepto,2,18,Pune,Essentials,Negative,High,Yes,In Stock,3,Correct
99b3ed45-de7b-4b0b-afd0-3a461582bd12,2025-01-14 16:09:04,JioMart,4,74,Mumbai,Food,Positive,High,Yes,In Stock,3,Correct
a1686a60-6ec4-4317-bccd-8af017a15ca2,2025-01-14 17:42:02,Blinkit,3,25,Mumbai,Grocery,Positive,Low,No,In Stock,5,Correct
6f4b268e-170b-4419-bda1-cb907c016f4f,2025-01-14 18:26:51,JioMart,1,55,Chennai,Essentials,Positive,High,No,In Stock,1,Correct
61721251-d388-4881-af16-fbb3846c0db2,2025-01-14 19:10:46,Blinkit,1,90,Bangalore,Essentials,Positive,Low,No,In Stock,1,Correct
ea41ab7e-82f0-40d8-9cf7-871267a7a36b,2025-01-14 19:12:48,Blinkit,1,18,Mumbai,Grocery,Positive,High,Yes,In Stock,5,Correct
65ebf12a-6c6e-4179-8fb1-090be7f7f91a,2025-01-14 19:21:30,JioMart,2,43,Pune,Essentials,Positive,High,Yes,In Stock,4,Correct
b2e27bd8-92fc-458b-a10d-d32e15e56d42,2025-01-14 20:07:56,Zepto,3,37,Bangalore,Grocery,Neutral,High,No,In Stock,3,Correct
616373b8-c9bb-4945-bccd-9033a50faed1,2025-01-14 21:15:32,Blinkit,2,41,Mumbai,Essentials,Neutral,Low,No,Out of Stock,4,Correct
cbcb0b0f-256c-41c9-b09d-6499ba6cb8f5,2025-01-14 21:22:12,JioMart,4,83,Chennai,Essentials,Neutral,Medium,No,In Stock,1,Correct
6d1f76cd-6b05-471c-9515-ade5e7b7572e,2025-01-14 21:37:49,Blinkit,5,50,Chennai,Grocery,Neutral,Medium,No,In Stock,1,Correct
140b4a88-e0e8-45c6-8f00-d0e00107e0e6,2025-01-14 21:50:13,Blinkit,5,18,Mumbai,Essentials,Positive,Low,Yes,In Stock,5,Correct
38418106-f765-4087-8b3f-914b7a41d88d,2025-01-14 22:11:52,Zepto,1,73,Bangalore,Essentials,Negative,High,No,In Stock,4,Correct
22482ebe-f94d-47e6-8493-5bd37b729e8f,2025-01-14 22:21:51,Swiggy Instamart,5,76,Mumbai,Food,Positive,Medium,Yes,In Stock,1,Correct
600d24b6-7bed-4f03-b4b7-09b0db3d66e5,2025-01-14 23:02:49,Zepto,5,33,Bangalore,Essentials,Positive,High,Yes,In Stock,5,Correct
402ccf18-0b18-4d14-b39e-2d10aa7705ce,2025-01-14 23:48:29,Blinkit,4,34,Bangalore,Food,Positive,Medium,Yes,In Stock,3,Correct
f210decc-48af-4e87-ab46-c5786e157219,2025-01-15 00:08:28,JioMart,4,60,Chennai,Essentials,Negative,Low,No,In Stock,4,Incorrect
08c750eb-ed5b-4aeb-976b-1870341d8bb4,2025-01-15 00:25:07,Swiggy Instamart,2,21,Chennai,Food,Negative,Medium,Yes,In Stock,1,Correct
f00ff183-3f91-4a99-ab00-9a1af6369aa7,2025-01-15 00:32:55,Swiggy Instamart,4,44,Bangalore,Grocery,Positive,High,Yes,Out of Stock,4,Correct
86d54503-fc24-48ae-a5fc-d95014b4c0f0,2025-01-15 02:13:49,JioMart,4,25,Delhi,Grocery,Positive,Low,Yes,In Stock,4,Correct
38527a8e-9198-4ff4-9817-93f24a830c24,2025-01-15 02:32:03,JioMart,1,74,Bangalore,Grocery,Neutral,High,Yes,In Stock,1,Correct
5c602535-fd56-47ff-b971-956ffbf3f49b,2025-01-15 03:26:15,Zepto,2,29,Bangalore,Grocery,Neutral,High,No,In Stock,5,Correct
90db5725-0867-4dc6-a1b2-52491382534e,2025-01-15 03:58:52,Swiggy Instamart,4,73,Pune,Food,Negative,High,No,In Stock,5,Correct
84a35b93-13e5-46a3-8628-2c8a778d8eba,2025-01-15 05:13:48,Zepto,4,29,Hyderabad,Essentials,Positive,Medium,No,In Stock,5,Correct
54fe12b6-fd02-4b64-93c4-ebdd10934796,2025-01-15 07:04:15,Swiggy Instamart,4,52,Chennai,Grocery,Negative,Low,Yes,In Stock,3,Correct
a9ef293b-69d0-4a6d-8b56-831b133bc8c5,2025-01-15 07:10:00,Swiggy Instamart,1,78,Delhi,Food,Neutral,Medium,No,Out of Stock,5,Correct
05f48a06-ebec-48ca-a617-6ceb5aba9987,2025-01-15 08:17:55,JioMart,5,60,Chennai,Food,Negative,Low,Yes,In Stock,2,Correct
680544d7-33fa-4345-8fd7-30944048a424,2025-01-15 08:56:11,Blinkit,1,31,Chennai,Food,Neutral,Medium,No,In Stock,1,Correct
cc501e18-0970-4c2b-bf46-7f34d847646a,2025-01-15 09:45:42,JioMart,3,32,Pune,Essentials,Negative,High,No,In Stock,4,Correct
3c79faec-6d64-4731-a477-b7d9158f4d24,2025-01-15 09:48:59,JioMart,1,28,Delhi,Food,Neutral,High,Yes,Out of Stock,1,Correct
a3e4eb2b-0f77-4f05-8de1-20f4e5aa8a37,2025-01-15 10:57:41,Blinkit,5,19,Chennai,Essentials,Neutral,High,No,In Stock,3,Correct
2c9c1d9d-6915-4cc8-b623-8b374cb3dd45,2025-01-15 11:04:35,Zepto,1,16,Chennai,Essentials,Positive,Low,Yes,In Stock,1,Correct
d73ddfb3-e7cf-4f69-87a6-8b697bf1f5c9,2025-01-15 11:59:41,Zepto,2,75,Pune,Essentials,Positive,Medium,No,In Stock,4,Correct
b96fcaaf-d9df-40f0-88bc-dd3f8eaf3795,2025-01-15 12:32:59,JioMart,5,51,Mumbai,Essentials,Positive,Low,No,In Stock,4,Correct
bcad251c-4671-4402-802a-b9167f25ea73,2025-01-15 12:40:20,Swiggy Instamart,4,62,Pune,Food,Positive,High,No,In Stock,4,Correct
78471bc4-4a7b-46d7-807b-12931f17e60a,2025-01-15 15:03:53,JioMart,2,63,Bangalore,Essentials,Positive,Medium,No,In Stock,3,Correct
261583bc-4f2c-4c99-8a36-325fca4ab1b5,2025-01-15 15:07:51,Swiggy Instamart,2,61,Hyderabad,Grocery,Positive,Medium,No,In Stock,3,Correct
7c2954a0-7477-47b3-a7e4-66663524e62f,2025-01-15 16:54:33,Swiggy Instamart,3,30,Pune,Essentials,Neutral,Low,Yes,In Stock,4,Correct
f89f02c3-5c2a-425a-8d6e-a2c5917c1fdd,2025-01-15 18:10:04,Zepto,5,35,Hyderabad,Essentials,Positive,Low,Yes,In Stock,4,Correct
735f9dd0-6c71-4378-8bc7-a779d987d4b0,2025-01-15 19:44:59,Blinkit,5,46,Bangalore,Essentials,Positive,High,Yes,In Stock,5,Correct
4c8ec87d-b02d-444b-9f08-772371645333,2025-01-15 20:37:03,Zepto,2,10,Pune,Grocery,Positive,Low,No,In Stock,2,Correct
1720f6d8-e919-4c54-b83c-64e82d7f0c21,2025-01-15 21:23:13,Blinkit,5,44,Delhi,Grocery,Negative,Low,Yes,In Stock,1,Correct
4cdcee1b-80e8-4542-8ebd-c9450527c80b,2025-01-15 22:06:55,Zepto,4,25,Bangalore,Essentials,Positive,High,Yes,In Stock,1,Correct
8a17603e-9e53-4465-83db-c139a9518d5a,2025-01-15 22:38:27,Blinkit,5,62,Chennai,Grocery,Neutral,Low,No,In Stock,5,Correct
067577df-d357-4192-a1a9-05d07944f897,2025-01-15 22:47:30,JioMart,3,88,Bangalore,Food,Positive,Low,Yes,In Stock,2,Correct
1c4309ef-ef6a-478e-8d02-025f3a93ec90,2025-01-15 22:56:14,JioMart,3,33,Chennai,Food,Positive,Medium,Yes,In Stock,1,Correct
d85ffe9c-1afc-4ed3-acdf-3b53de96b633,2025-01-16 00:07:34,Swiggy Instamart,4,80,Bangalore,Food,Positive,Low,No,In Stock,2,Correct
2c0af99c-c854-4af4-b7f6-91db13446611,2025-01-16 01:04:01,Zepto,4,53,Chennai,Grocery,Neutral,Low,No,In Stock,2,Correct
3805973a-bf75-42a3-bc0e-77a4e4489593,2025-01-16 02:51:08,JioMart,2,79,Delhi,Grocery,Negative,Medium,No,In Stock,1,Correct
94e77cb7-428a-4ab3-b9a4-78e42c5286a0,2025-01-16 05:02:00,Zepto,1,80,Chennai,Food,Positive,Medium,Yes,In Stock,1,Incorrect
11cc7a55-f3d1-412e-a25f-ea9f28e5afe7,2025-01-16 07:22:23,JioMart,3,56,Mumbai,Food,Positive,Low,Yes,In Stock,4,Correct
734e37dd-11cb-42c5-b68f-c0dfd95ba64d,2025-01-16 07:22:27,Swiggy Instamart,3,85,Pune,Food,Positive,Medium,No,In Stock,1,Correct
ed21430b-ec6a-410a-bbf9-6e4ce8e2d211,2025-01-16 07:41:52,Zepto,3,27,Chennai,Grocery,Negative,High,No,In Stock,1,Correct
bc36f432-a8f0-442e-9513-0454128eb777,2025-01-16 08:21:55,Zepto,4,18,Chennai,Essentials,Positive,Medium,No,In Stock,3,Correct
b2d2f9c4-ca92-4cfe-b418-de894b0804f3,2025-01-16 08:39:18,JioMart,1,53,Hyderabad,Essentials,Neutral,Medium,No,In Stock,3,Correct
9e113f25-2ab1-45ab-aced-253b5c6108eb,2025-01-16 11:21:59,JioMart,1,13,Chennai,Food,Neutral,Medium,Yes,In Stock,3,Correct
15235093-3eaf-4119-a168-ca4445b710b7,2025-01-16 11:30:08,JioMart,3,50,Pune,Grocery,Positive,Low,No,Out of Stock,2,Correct
6b78da1f-683c-41ac-bd38-61fb54f57eef,2025-01-16 11:50:56,Zepto,5,49,Bangalore,Essentials,Positive,Low,Yes,In Stock,1,Correct
1581672e-45a6-48ba-ad17-cd0b07b2a344,2025-01-16 11:51:25,Blinkit,3,71,Bangalore,Food,Negative,Medium,No,In Stock,1,Incorrect
f83f4754-4887-4df6-a8fc-e7404b8bab68,2025-01-16 12:28:52,Zepto,4,34,Hyderabad,Essentials,Positive,Medium,No,In Stock,3,Correct
8b9a0c09-f553-425d-9fe8-e477e5d9999e,2025-01-16 12:36:21,Swiggy Instamart,2,69,Mumbai,Grocery,Positive,Medium,No,In Stock,1,Correct
69f6b08b-3e67-4867-aa35-4c8a2528d6a1,2025-01-16 13:20:43,Blinkit,4,24,Chennai,Grocery,Positive,High,No,In Stock,5,Correct
5d884668-cce6-4892-9faa-ef3b799b3d2a,2025-01-16 13:41:38,Swiggy Instamart,1,80,Chennai,Essentials,Negative,Medium,No,In Stock,2,Correct
b7a292d0-7a6b-423e-80ca-8769c427875a,2025-01-16 14:05:49,Zepto,1,86,Pune,Food,Neutral,Low,No,Out of Stock,2,Correct
fbd05de5-7392-45fb-84e9-ca890a7d9858,2025-01-16 14:13:27,Swiggy Instamart,2,78,Hyderabad,Essentials,Negative,High,No,In Stock,4,Correct
a06754db-2cf8-4586-99b1-f7d7ad4640bd,2025-01-16 16:39:34,JioMart,3,55,Bangalore,Essentials,Positive,High,Yes,In Stock,1,Correct
865cba37-f843-48b7-ae96-d22154cb2923,2025-01-16 16:40:56,Swiggy Instamart,4,90,Mumbai,Essentials,Positive,Medium,Yes,In Stock,2,Correct
f6d33d33-af18-4264-96ad-13248c3e7560,2025-01-16 17:50:25,Blinkit,1,16,Chennai,Food,Positive,High,No,Out of Stock,2,Correct
477f6a7e-e844-4afc-b95a-19040ac0c0c0,2025-01-16 18:23:16,Swiggy Instamart,4,44,Chennai,Food,Negative,Medium,Yes,In Stock,1,Correct
7f80ad05-8bef-4d0c-9787-59e58339288f,2025-01-16 19:06:34,Zepto,1,71,Chennai,Food,Positive,High,No,In Stock,2,Correct
ec6fa93b-c840-4e5b-b912-a31785ae0212,2025-01-16 19:35:53,Swiggy Instamart,3,74,Mumbai,Grocery,Negative,High,No,In Stock,5,Correct
dae87596-801b-4faa-bda7-e0edaeb5855b,2025-01-16 19:56:02,Swiggy Instamart,5,72,Delhi,Grocery,Positive,Medium,No,In Stock,1,Correct
fee1662d-ef58-40dc-94af-c39e7349a90d,2025-01-16 20:15:03,JioMart,4,78,Hyderabad,Essentials,Neutral,Medium,No,In Stock,5,Correct
fbac0152-1198-44f1-84d8-75da3567d48e,2025-01-16 20:59:56,Zepto,5,85,Delhi,Food,Positive,High,Yes,In Stock,4,Correct
94cd824c-ff55-4cb8-b7ce-afb1c1cedbc1,2025-01-16 21:09:23,Swiggy Instamart,4,58,Chennai,Food,Positive,High,No,In Stock,2,Correct
13c8e2cc-f870-47ea-ac3c-d3d934432823,2025-01-16 21:45:29,JioMart,5,13,Mumbai,Essentials,Negative,Low,Yes,In Stock,5,Correct
2852d652-f301-452b-8e43-5f6741cf8f1e,2025-01-16 22:13:41,Swiggy Instamart,3,84,Mumbai,Food,Positive,High,Yes,In Stock,2,Correct
3e8a420d-3200-4102-89aa-2d59b0ddb973,2025-01-16 22:33:41,JioMart,2,10,Bangalore,Food,Negative,Medium,No,In Stock,5,Correct
607f6a89-8f20-4ae7-afb9-ef37454226f4,2025-01-16 22:39:36,Swiggy Instamart,3,19,Chennai,Essentials,Positive,Medium,Yes,Out of Stock,2,Correct
01d12cef-8fdc-48ac-8939-5da63dda9708,2025-01-16 22:58:29,Swiggy Instamart,1,43,Pune,Grocery,Positive,Low,No,In Stock,4,Correct
68441236-88f2-47ee-9e18-6d723893019a,2025-01-16 23:17:55,Swiggy Instamart,5,62,Pune,Grocery,Positive,Medium,Yes,In Stock,4,Incorrect
c78707fe-16c2-4206-8a75-4437109a4a22,2025-01-16 23:50:34,JioMart,4,29,Delhi,Grocery,Neutral,High,No,In Stock,1,Correct
10f34e1f-dfa7-407c-ae23-48425d02c0ec,2025-01-17 00:07:33,Blinkit,2,17,Chennai,Grocery,Positive,High,Yes,In Stock,1,Correct
81503ba5-aa81-4c8f-9c26-4ba0c7c26ef7,2025-01-17 00:35:14,Blinkit,2,67,Mumbai,Grocery,Neutral,High,No,Out of Stock,3,Correct
25b5a1c8-062a-425b-a1d2-e1b2efd2a63a,2025-01-17 01:12:56,JioMart,5,51,Delhi,Food,Neutral,Low,No,In Stock,2,Correct
308d885e-373f-4912-8c23-a5334cdeb8ca,2025-01-17 02:03:17,JioMart,5,81,Chennai,Essentials,Positive,High,No,In Stock,4,Correct
e194fbb2-4792-42e5-8185-3614a9551d5e,2025-01-17 02:05:57,Zepto,1,21,Mumbai,Food,Positive,Low,Yes,In Stock,1,Correct
2408cd46-5be4-4e89-b8ba-98e0189a32d0,2025-01-17 03:11:52,Swiggy Instamart,4,18,Delhi,Food,Negative,Low,Yes,In Stock,5,Correct
994b6331-bfaf-4b59-8537-869d273a29fd,2025-01-17 03:40:41,JioMart,1,88,Bangalore,Essentials,Positive,Medium,No,In Stock,2,Correct
eb1b3b67-94fb-4d77-895f-a0abe001b2b1,2025-01-17 03:41:53,JioMart,1,39,Pune,Food,Negative,Low,Yes,In Stock,5,Correct
a0cc7d78-3993-42fe-868b-59e00041459f,2025-01-17 06:50:55,JioMart,4,21,Hyderabad,Food,Positive,Medium,No,In Stock,5,Correct
1e02ddbe-cc85-46f9-98eb-d37646adc475,2025-01-17 06:51:03,JioMart,5,30,Bangalore,Essentials,Neutral,Medium,Yes,In Stock,5,Correct
4d24471b-8ce1-4335-8b42-b0e762578839,2025-01-17 07:32:54,Zepto,5,44,Mumbai,Food,Negative,Low,No,In Stock,4,Correct
a2f55c19-03e0-43e2-b7fe-7b8af01515e6,2025-01-17 08:23:38,Swiggy Instamart,5,74,Pune,Grocery,Positive,High,No,In Stock,4,Incorrect
9f595d44-71e9-460b-bdaa-c68281b799a6,2025-01-17 08:28:41,Zepto,3,61,Chennai,Grocery,Positive,Medium,Yes,In Stock,3,Correct
903fe6f1-f76e-4650-8254-9b35f3de5507,2025-01-17 08:32:08,JioMart,2,12,Chennai,Essentials,Positive,Medium,Yes,In Stock,1,Correct
bd074550-f5fd-49a8-96db-dbf5b50a0570,2025-01-17 08:41:53,Swiggy Instamart,2,31,Bangalore,Food,Neutral,Low,Yes,In Stock,5,Correct
e8fe794f-1d76-4637-a009-3beb4056e80c,2025-01-17 09:27:56,Blinkit,5,31,Chennai,Essentials,Positive,Low,Yes,In Stock,1,Correct
7d43d030-4e98-4cc8-ae68-ddc4e2550fd9,2025-01-17 09:56:10,Zepto,5,58,Delhi,Essentials,Positive,High,No,In Stock,4,Correct
3a54f4d1-d267-472c-aeb9-c3bc047b7902,2025-01-17 10:14:41,JioMart,3,58,Mumbai,Grocery,Positive,Medium,No,In Stock,5,Correct
db58e5b6-ef9d-477c-b730-77fe341b8498,2025-01-17 10:23:30,Blinkit,5,39,Delhi,Essentials,Positive,High,Yes,In Stock,3,Correct
e44b021e-2843-4551-818b-eb4ae066c82a,2025-01-17 13:39:47,Zepto,1,23,Bangalore,Grocery,Positive,High,Yes,In Stock,2,Correct
ea1bb893-bace-487a-863e-d9ede1f41410,2025-01-17 14:01:12,Swiggy Instamart,4,69,Hyderabad,Essentials,Negative,Low,No,In Stock,2,Correct
8d8fe34d-53ae-4286-b3b7-489a3bacb536,2025-01-17 14:19:20,Zepto,2,70,Hyderabad,Grocery,Positive,Low,No,In Stock,5,Correct
a61d7628-4689-4ab4-b45c-a11c90295e02,2025-01-17 14:19:48,Swiggy Instamart,5,54,Delhi,Essentials,Positive,Medium,Yes,In Stock,2,Correct
